,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
6461,6462,2011-10-01,4,0,10,19,0,6,0,2,0.38,0.3939,0.82,0.19399999999999998,126
6462,6463,2011-10-01,4,0,10,20,0,6,0,3,0.36,0.3636,0.87,0.1045,66
6463,6464,2011-10-01,4,0,10,21,0,6,0,3,0.36,0.3636,0.87,0.1045,56
6464,6465,2011-10-01,4,0,10,22,0,6,0,2,0.36,0.3485,0.93,0.2239,70
6465,6466,2011-10-01,4,0,10,23,0,6,0,3,0.36,0.3485,0.93,0.2239,65
6466,6467,2011-10-02,4,0,10,0,0,0,0,3,0.36,0.3333,0.93,0.2985,47
6467,6468,2011-10-02,4,0,10,1,0,0,0,3,0.34,0.3182,0.87,0.2537,24
6468,6469,2011-10-02,4,0,10,2,0,0,0,3,0.34,0.303,0.87,0.2985,30
6469,6470,2011-10-02,4,0,10,3,0,0,0,3,0.34,0.3182,0.87,0.2836,9
6470,6471,2011-10-02,4,0,10,4,0,0,0,2,0.34,0.3182,0.87,0.2537,7
6471,6472,2011-10-02,4,0,10,5,0,0,0,1,0.32,0.303,0.87,0.2836,7
6472,6473,2011-10-02,4,0,10,6,0,0,0,1,0.32,0.3182,0.81,0.1642,15
6473,6474,2011-10-02,4,0,10,7,0,0,0,1,0.34,0.3333,0.76,0.19399999999999998,29
6474,6475,2011-10-02,4,0,10,8,0,0,0,2,0.34,0.3333,0.76,0.19399999999999998,64
6475,6476,2011-10-02,4,0,10,9,0,0,0,1,0.36,0.3333,0.76,0.3582,115
6476,6477,2011-10-02,4,0,10,10,0,0,0,2,0.36,0.3333,0.71,0.2836,248
6477,6478,2011-10-02,4,0,10,11,0,0,0,2,0.38,0.3939,0.66,0.2537,292
6478,6479,2011-10-02,4,0,10,12,0,0,0,2,0.4,0.4091,0.62,0.19399999999999998,321
6479,6480,2011-10-02,4,0,10,13,0,0,0,3,0.4,0.4091,0.62,0.2239,308
6480,6481,2011-10-02,4,0,10,14,0,0,0,3,0.36,0.3485,0.81,0.1642,256
6481,6482,2011-10-02,4,0,10,15,0,0,0,3,0.36,0.3333,0.81,0.2537,173
6482,6483,2011-10-02,4,0,10,16,0,0,0,3,0.36,0.3485,0.87,0.19399999999999998,206
6483,6484,2011-10-02,4,0,10,17,0,0,0,3,0.36,0.3485,0.87,0.1642,167
6484,6485,2011-10-02,4,0,10,18,0,0,0,2,0.36,0.3485,0.81,0.19399999999999998,174
6485,6486,2011-10-02,4,0,10,19,0,0,0,2,0.38,0.3939,0.76,0.1642,162
6486,6487,2011-10-02,4,0,10,20,0,0,0,2,0.36,0.3333,0.76,0.2537,87
6487,6488,2011-10-02,4,0,10,21,0,0,0,1,0.36,0.3485,0.71,0.2239,88
6488,6489,2011-10-02,4,0,10,22,0,0,0,3,0.36,0.3636,0.81,0.0896,64
6489,6490,2011-10-02,4,0,10,23,0,0,0,1,0.36,0.3636,0.81,0.0896,25
6490,6491,2011-10-03,4,0,10,0,0,1,1,1,0.34,0.3485,0.87,0.1045,16
6491,6492,2011-10-03,4,0,10,1,0,1,1,1,0.36,0.3636,0.81,0.0896,6
6492,6493,2011-10-03,4,0,10,2,0,1,1,1,0.36,0.3636,0.76,0.1045,4
6493,6494,2011-10-03,4,0,10,3,0,1,1,1,0.36,0.3788,0.81,0.0,7
6494,6495,2011-10-03,4,0,10,4,0,1,1,1,0.34,0.3485,0.87,0.1045,8
6495,6496,2011-10-03,4,0,10,5,0,1,1,2,0.36,0.3636,0.76,0.1045,21
6496,6497,2011-10-03,4,0,10,6,0,1,1,2,0.36,0.3788,0.71,0.0,94
6497,6498,2011-10-03,4,0,10,7,0,1,1,2,0.36,0.3485,0.71,0.1343,249
6498,6499,2011-10-03,4,0,10,8,0,1,1,2,0.36,0.3636,0.71,0.1045,372
6499,6500,2011-10-03,4,0,10,9,0,1,1,2,0.4,0.4091,0.66,0.0896,153
6500,6501,2011-10-03,4,0,10,10,0,1,1,2,0.4,0.4091,0.66,0.1045,101
6501,6502,2011-10-03,4,0,10,11,0,1,1,2,0.4,0.4091,0.71,0.2239,126
6502,6503,2011-10-03,4,0,10,12,0,1,1,2,0.4,0.4091,0.71,0.1343,147
6503,6504,2011-10-03,4,0,10,13,0,1,1,3,0.42,0.4242,0.67,0.1642,118
6504,6505,2011-10-03,4,0,10,14,0,1,1,3,0.4,0.4091,0.76,0.0,120
6505,6506,2011-10-03,4,0,10,15,0,1,1,3,0.4,0.4091,0.76,0.0,101
6506,6507,2011-10-03,4,0,10,16,0,1,1,2,0.4,0.4091,0.76,0.1045,218
6507,6508,2011-10-03,4,0,10,17,0,1,1,2,0.4,0.4091,0.76,0.1642,495
6508,6509,2011-10-03,4,0,10,18,0,1,1,2,0.4,0.4091,0.76,0.1642,412
6509,6510,2011-10-03,4,0,10,19,0,1,1,1,0.4,0.4091,0.76,0.0,315
6510,6511,2011-10-03,4,0,10,20,0,1,1,3,0.4,0.4091,0.82,0.0,204
6511,6512,2011-10-03,4,0,10,21,0,1,1,2,0.4,0.4091,0.82,0.0,138
6512,6513,2011-10-03,4,0,10,22,0,1,1,2,0.4,0.4091,0.82,0.0,91
6513,6514,2011-10-03,4,0,10,23,0,1,1,2,0.4,0.4091,0.82,0.1045,54
6514,6515,2011-10-04,4,0,10,0,0,2,1,2,0.4,0.4091,0.87,0.0896,27
6515,6516,2011-10-04,4,0,10,1,0,2,1,2,0.4,0.4091,0.87,0.1045,9
6516,6517,2011-10-04,4,0,10,2,0,2,1,2,0.4,0.4091,0.87,0.0,3
6517,6518,2011-10-04,4,0,10,3,0,2,1,1,0.4,0.4091,0.82,0.1045,6
6518,6519,2011-10-04,4,0,10,4,0,2,1,1,0.4,0.4091,0.82,0.0896,7
6519,6520,2011-10-04,4,0,10,5,0,2,1,1,0.4,0.4091,0.82,0.1343,27
6520,6521,2011-10-04,4,0,10,6,0,2,1,1,0.4,0.4091,0.82,0.1045,112
6521,6522,2011-10-04,4,0,10,7,0,2,1,1,0.42,0.4242,0.82,0.2836,309
6522,6523,2011-10-04,4,0,10,8,0,2,1,1,0.44,0.4394,0.77,0.2239,400
6523,6524,2011-10-04,4,0,10,9,0,2,1,1,0.46,0.4545,0.67,0.2537,187
6524,6525,2011-10-04,4,0,10,10,0,2,1,1,0.48,0.4697,0.67,0.2836,126
6525,6526,2011-10-04,4,0,10,11,0,2,1,1,0.54,0.5152,0.64,0.2836,124
6526,6527,2011-10-04,4,0,10,12,0,2,1,1,0.56,0.5303,0.56,0.2985,199
6527,6528,2011-10-04,4,0,10,13,0,2,1,1,0.56,0.5303,0.56,0.2985,173
6528,6529,2011-10-04,4,0,10,14,0,2,1,1,0.58,0.5455,0.53,0.2537,183
6529,6530,2011-10-04,4,0,10,15,0,2,1,1,0.58,0.5455,0.56,0.2836,194
6530,6531,2011-10-04,4,0,10,16,0,2,1,1,0.58,0.5455,0.56,0.3284,309
6531,6532,2011-10-04,4,0,10,17,0,2,1,1,0.56,0.5303,0.6,0.3881,585
6532,6533,2011-10-04,4,0,10,18,0,2,1,1,0.54,0.5152,0.64,0.2836,524
6533,6534,2011-10-04,4,0,10,19,0,2,1,1,0.52,0.5,0.68,0.2239,345
6534,6535,2011-10-04,4,0,10,20,0,2,1,1,0.52,0.5,0.68,0.2239,261
6535,6536,2011-10-04,4,0,10,21,0,2,1,1,0.5,0.4848,0.72,0.1343,166
6536,6537,2011-10-04,4,0,10,22,0,2,1,1,0.5,0.4848,0.72,0.1343,114
6537,6538,2011-10-04,4,0,10,23,0,2,1,1,0.48,0.4697,0.77,0.1343,66
6538,6539,2011-10-05,4,0,10,0,0,3,1,1,0.48,0.4697,0.77,0.1343,43
6539,6540,2011-10-05,4,0,10,1,0,3,1,1,0.48,0.4697,0.77,0.1642,11
6540,6541,2011-10-05,4,0,10,2,0,3,1,1,0.46,0.4545,0.82,0.1642,3
6541,6542,2011-10-05,4,0,10,3,0,3,1,1,0.46,0.4545,0.82,0.1045,6
6542,6543,2011-10-05,4,0,10,4,0,3,1,1,0.44,0.4394,0.88,0.0,5
6543,6544,2011-10-05,4,0,10,5,0,3,1,1,0.44,0.4394,0.82,0.1343,32
6544,6545,2011-10-05,4,0,10,6,0,3,1,1,0.44,0.4394,0.82,0.1045,117
6545,6546,2011-10-05,4,0,10,7,0,3,1,1,0.46,0.4545,0.77,0.1045,301
6546,6547,2011-10-05,4,0,10,8,0,3,1,1,0.52,0.5,0.63,0.0,467
6547,6548,2011-10-05,4,0,10,9,0,3,1,1,0.54,0.5152,0.6,0.2985,219
6548,6549,2011-10-05,4,0,10,10,0,3,1,1,0.56,0.5303,0.56,0.3881,133
6549,6550,2011-10-05,4,0,10,11,0,3,1,1,0.6,0.6212,0.46,0.2836,170
6550,6551,2011-10-05,4,0,10,12,0,3,1,1,0.62,0.6212,0.43,0.3284,214
6551,6552,2011-10-05,4,0,10,13,0,3,1,1,0.64,0.6212,0.41,0.2239,219
6552,6553,2011-10-05,4,0,10,14,0,3,1,1,0.64,0.6212,0.41,0.2836,190
6553,6554,2011-10-05,4,0,10,15,0,3,1,1,0.64,0.6212,0.47,0.2836,182
6554,6555,2011-10-05,4,0,10,16,0,3,1,1,0.64,0.6212,0.47,0.3284,282
6555,6556,2011-10-05,4,0,10,17,0,3,1,1,0.64,0.6212,0.47,0.2537,591
6556,6557,2011-10-05,4,0,10,18,0,3,1,1,0.6,0.6212,0.53,0.1642,593
6557,6558,2011-10-05,4,0,10,19,0,3,1,1,0.58,0.5455,0.56,0.1343,374
6558,6559,2011-10-05,4,0,10,20,0,3,1,1,0.52,0.5,0.77,0.1642,246
6559,6560,2011-10-05,4,0,10,21,0,3,1,1,0.5,0.4848,0.82,0.1045,201
6560,6561,2011-10-05,4,0,10,22,0,3,1,1,0.52,0.5,0.72,0.0,154
6561,6562,2011-10-05,4,0,10,23,0,3,1,1,0.5,0.4848,0.77,0.1045,73
6562,6563,2011-10-06,4,0,10,0,0,4,1,1,0.5,0.4848,0.72,0.19399999999999998,40
6563,6564,2011-10-06,4,0,10,1,0,4,1,1,0.48,0.4697,0.63,0.19399999999999998,22
6564,6565,2011-10-06,4,0,10,2,0,4,1,1,0.46,0.4545,0.67,0.19399999999999998,10
6565,6566,2011-10-06,4,0,10,3,0,4,1,1,0.44,0.4394,0.67,0.2239,5
6566,6567,2011-10-06,4,0,10,4,0,4,1,1,0.44,0.4394,0.62,0.2836,5
6567,6568,2011-10-06,4,0,10,5,0,4,1,1,0.42,0.4242,0.62,0.19399999999999998,24
6568,6569,2011-10-06,4,0,10,6,0,4,1,1,0.4,0.4091,0.66,0.19399999999999998,114
6569,6570,2011-10-06,4,0,10,7,0,4,1,1,0.42,0.4242,0.62,0.19399999999999998,302
6570,6571,2011-10-06,4,0,10,8,0,4,1,1,0.44,0.4394,0.62,0.1642,457
6571,6572,2011-10-06,4,0,10,9,0,4,1,1,0.46,0.4545,0.63,0.19399999999999998,208
6572,6573,2011-10-06,4,0,10,10,0,4,1,1,0.52,0.5,0.52,0.0,129
6573,6574,2011-10-06,4,0,10,11,0,4,1,1,0.54,0.5152,0.49,0.0,144
6574,6575,2011-10-06,4,0,10,12,0,4,1,1,0.56,0.5303,0.49,0.0896,226
6575,6576,2011-10-06,4,0,10,13,0,4,1,1,0.56,0.5303,0.46,0.0896,191
6576,6577,2011-10-06,4,0,10,14,0,4,1,1,0.58,0.5455,0.43,0.0896,195
6577,6578,2011-10-06,4,0,10,15,0,4,1,1,0.58,0.5455,0.46,0.1343,219
6578,6579,2011-10-06,4,0,10,16,0,4,1,1,0.58,0.5455,0.49,0.19399999999999998,323
6579,6580,2011-10-06,4,0,10,17,0,4,1,1,0.56,0.5303,0.52,0.1343,568
6580,6581,2011-10-06,4,0,10,18,0,4,1,1,0.54,0.5152,0.64,0.0896,538
6581,6582,2011-10-06,4,0,10,19,0,4,1,1,0.52,0.5,0.59,0.1045,343
6582,6583,2011-10-06,4,0,10,20,0,4,1,1,0.5,0.4848,0.77,0.1045,260
6583,6584,2011-10-06,4,0,10,21,0,4,1,1,0.46,0.4545,0.88,0.0896,195
6584,6585,2011-10-06,4,0,10,22,0,4,1,1,0.46,0.4545,0.82,0.0,148
6585,6586,2011-10-06,4,0,10,23,0,4,1,1,0.44,0.4394,0.88,0.0896,99
6586,6587,2011-10-07,4,0,10,0,0,5,1,1,0.44,0.4394,0.88,0.0,67
6587,6588,2011-10-07,4,0,10,1,0,5,1,1,0.44,0.4394,0.88,0.0,28
6588,6589,2011-10-07,4,0,10,2,0,5,1,1,0.42,0.4242,0.88,0.0,5
6589,6590,2011-10-07,4,0,10,3,0,5,1,1,0.4,0.4091,0.87,0.0,10
6590,6591,2011-10-07,4,0,10,4,0,5,1,1,0.4,0.4091,0.87,0.1045,5
6591,6592,2011-10-07,4,0,10,5,0,5,1,1,0.42,0.4242,0.82,0.0,27
6592,6593,2011-10-07,4,0,10,6,0,5,1,1,0.42,0.4242,0.88,0.0,87
6593,6594,2011-10-07,4,0,10,7,0,5,1,1,0.42,0.4242,0.94,0.0,242
6594,6595,2011-10-07,4,0,10,8,0,5,1,1,0.46,0.4545,0.82,0.0,417
6595,6596,2011-10-07,4,0,10,9,0,5,1,1,0.48,0.4697,0.77,0.0,241
6596,6597,2011-10-07,4,0,10,10,0,5,1,1,0.52,0.5,0.68,0.0896,174
6597,6598,2011-10-07,4,0,10,11,0,5,1,1,0.56,0.5303,0.63,0.0,230
6598,6599,2011-10-07,4,0,10,12,0,5,1,1,0.6,0.6212,0.53,0.0,235
6599,6600,2011-10-07,4,0,10,13,0,5,1,1,0.6,0.6212,0.46,0.0,305
6600,6601,2011-10-07,4,0,10,14,0,5,1,1,0.62,0.6212,0.5,0.0,256
6601,6602,2011-10-07,4,0,10,15,0,5,1,1,0.66,0.6212,0.41,0.0,270
6602,6603,2011-10-07,4,0,10,16,0,5,1,1,0.64,0.6212,0.44,0.0,419
6603,6604,2011-10-07,4,0,10,17,0,5,1,1,0.6,0.6212,0.56,0.2537,563
6604,6605,2011-10-07,4,0,10,18,0,5,1,1,0.56,0.5303,0.6,0.0896,465
6605,6606,2011-10-07,4,0,10,19,0,5,1,1,0.56,0.5303,0.52,0.0,294
6606,6607,2011-10-07,4,0,10,20,0,5,1,1,0.54,0.5152,0.49,0.0,197
6607,6608,2011-10-07,4,0,10,21,0,5,1,1,0.5,0.4848,0.68,0.0,166
6608,6609,2011-10-07,4,0,10,22,0,5,1,1,0.5,0.4848,0.68,0.0,146
6609,6610,2011-10-07,4,0,10,23,0,5,1,1,0.5,0.4848,0.63,0.0,136
6610,6611,2011-10-08,4,0,10,0,0,6,0,1,0.48,0.4697,0.72,0.0,89
6611,6612,2011-10-08,4,0,10,1,0,6,0,1,0.46,0.4545,0.82,0.0,65
6612,6613,2011-10-08,4,0,10,2,0,6,0,1,0.46,0.4545,0.82,0.0,45
6613,6614,2011-10-08,4,0,10,3,0,6,0,1,0.44,0.4394,0.88,0.0,20
6614,6615,2011-10-08,4,0,10,4,0,6,0,1,0.42,0.4242,0.94,0.1343,10
6615,6616,2011-10-08,4,0,10,5,0,6,0,1,0.42,0.4242,0.88,0.1045,8
6616,6617,2011-10-08,4,0,10,6,0,6,0,1,0.42,0.4242,0.94,0.0,22
6617,6618,2011-10-08,4,0,10,7,0,6,0,1,0.42,0.4242,0.94,0.0896,73
6618,6619,2011-10-08,4,0,10,8,0,6,0,1,0.46,0.4545,0.82,0.0,103
6619,6620,2011-10-08,4,0,10,9,0,6,0,1,0.5,0.4848,0.77,0.0,217
6620,6621,2011-10-08,4,0,10,10,0,6,0,1,0.52,0.5,0.77,0.0,337
6621,6622,2011-10-08,4,0,10,11,0,6,0,1,0.58,0.5455,0.56,0.0,397
6622,6623,2011-10-08,4,0,10,12,0,6,0,1,0.62,0.6212,0.35,0.0,446
6623,6624,2011-10-08,4,0,10,13,0,6,0,1,0.62,0.6212,0.46,0.1045,485
6624,6625,2011-10-08,4,0,10,14,0,6,0,1,0.62,0.6212,0.5,0.0896,465
6625,6626,2011-10-08,4,0,10,15,0,6,0,1,0.66,0.6212,0.39,0.0,496
6626,6627,2011-10-08,4,0,10,16,0,6,0,1,0.64,0.6212,0.44,0.0896,451
6627,6628,2011-10-08,4,0,10,17,0,6,0,1,0.62,0.6212,0.5,0.1343,393
6628,6629,2011-10-08,4,0,10,18,0,6,0,1,0.6,0.6212,0.46,0.1045,359
6629,6630,2011-10-08,4,0,10,19,0,6,0,1,0.54,0.5152,0.68,0.1343,248
6630,6631,2011-10-08,4,0,10,20,0,6,0,1,0.52,0.5,0.77,0.1045,202
6631,6632,2011-10-08,4,0,10,21,0,6,0,1,0.52,0.5,0.77,0.0,187
6632,6633,2011-10-08,4,0,10,22,0,6,0,1,0.5,0.4848,0.77,0.0,149
6633,6634,2011-10-08,4,0,10,23,0,6,0,1,0.48,0.4697,0.88,0.0,142
6634,6635,2011-10-09,4,0,10,0,0,0,0,1,0.46,0.4545,0.88,0.0896,129
6635,6636,2011-10-09,4,0,10,1,0,0,0,1,0.46,0.4545,0.88,0.0,78
6636,6637,2011-10-09,4,0,10,2,0,0,0,1,0.46,0.4545,0.88,0.0,55
6637,6638,2011-10-09,4,0,10,3,0,0,0,1,0.44,0.4394,0.88,0.0,30
6638,6639,2011-10-09,4,0,10,4,0,0,0,1,0.44,0.4394,0.88,0.0,14
6639,6640,2011-10-09,4,0,10,5,0,0,0,1,0.44,0.4394,0.88,0.0,15
6640,6641,2011-10-09,4,0,10,6,0,0,0,1,0.44,0.4394,0.88,0.0,21
6641,6642,2011-10-09,4,0,10,7,0,0,0,1,0.44,0.4394,0.86,0.0,44
6642,6643,2011-10-09,4,0,10,8,0,0,0,1,0.46,0.4545,0.88,0.0,107
6643,6644,2011-10-09,4,0,10,9,0,0,0,1,0.5,0.4848,0.77,0.0,185
6644,6645,2011-10-09,4,0,10,10,0,0,0,1,0.56,0.5303,0.68,0.0896,365
6645,6646,2011-10-09,4,0,10,11,0,0,0,1,0.62,0.6212,0.53,0.0896,423
6646,6647,2011-10-09,4,0,10,12,0,0,0,1,0.64,0.6212,0.44,0.0896,455
6647,6648,2011-10-09,4,0,10,13,0,0,0,1,0.66,0.6212,0.44,0.0896,418
6648,6649,2011-10-09,4,0,10,14,0,0,0,1,0.68,0.6364,0.47,0.1642,500
6649,6650,2011-10-09,4,0,10,15,0,0,0,1,0.68,0.6364,0.51,0.1642,407
6650,6651,2011-10-09,4,0,10,16,0,0,0,1,0.66,0.6212,0.5,0.1343,470
6651,6652,2011-10-09,4,0,10,17,0,0,0,1,0.62,0.6061,0.61,0.1045,438
6652,6653,2011-10-09,4,0,10,18,0,0,0,1,0.64,0.6212,0.5,0.1045,414
6653,6654,2011-10-09,4,0,10,19,0,0,0,1,0.56,0.5303,0.73,0.0896,302
6654,6655,2011-10-09,4,0,10,20,0,0,0,1,0.56,0.5303,0.73,0.1045,193
6655,6656,2011-10-09,4,0,10,21,0,0,0,1,0.54,0.5152,0.83,0.1045,173
6656,6657,2011-10-09,4,0,10,22,0,0,0,2,0.52,0.5,0.94,0.0,152
6657,6658,2011-10-09,4,0,10,23,0,0,0,1,0.5,0.4848,0.88,0.1045,123
6658,6659,2011-10-10,4,0,10,0,1,1,0,1,0.5,0.4848,0.94,0.0,53
6659,6660,2011-10-10,4,0,10,1,1,1,0,1,0.48,0.4697,0.88,0.0,34
6660,6661,2011-10-10,4,0,10,2,1,1,0,1,0.48,0.4697,0.88,0.0,19
6661,6662,2011-10-10,4,0,10,3,1,1,0,1,0.46,0.4545,0.88,0.0,11
6662,6663,2011-10-10,4,0,10,4,1,1,0,1,0.46,0.4545,0.94,0.0,6
6663,6664,2011-10-10,4,0,10,5,1,1,0,1,0.46,0.4545,0.94,0.0,21
6664,6665,2011-10-10,4,0,10,6,1,1,0,1,0.44,0.4394,0.94,0.0,44
6665,6666,2011-10-10,4,0,10,7,1,1,0,1,0.46,0.4545,0.88,0.0,114
6666,6667,2011-10-10,4,0,10,8,1,1,0,1,0.52,0.5,0.83,0.0,254
6667,6668,2011-10-10,4,0,10,9,1,1,0,1,0.54,0.5152,0.77,0.0,219
6668,6669,2011-10-10,4,0,10,10,1,1,0,1,0.56,0.5303,0.73,0.1642,265
6669,6670,2011-10-10,4,0,10,11,1,1,0,1,0.62,0.6061,0.69,0.0896,322
6670,6671,2011-10-10,4,0,10,12,1,1,0,2,0.7,0.6515,0.48,0.0896,365
6671,6672,2011-10-10,4,0,10,13,1,1,0,1,0.72,0.6515,0.37,0.0,365
6672,6673,2011-10-10,4,0,10,14,1,1,0,1,0.74,0.6515,0.37,0.0,370
6673,6674,2011-10-10,4,0,10,15,1,1,0,2,0.72,0.6515,0.42,0.1045,384
6674,6675,2011-10-10,4,0,10,16,1,1,0,2,0.7,0.6364,0.45,0.0896,402
6675,6676,2011-10-10,4,0,10,17,1,1,0,2,0.66,0.6212,0.54,0.1045,459
6676,6677,2011-10-10,4,0,10,18,1,1,0,2,0.64,0.6212,0.53,0.0,473
6677,6678,2011-10-10,4,0,10,19,1,1,0,2,0.58,0.5455,0.78,0.0896,336
6678,6679,2011-10-10,4,0,10,20,1,1,0,1,0.6,0.5909,0.73,0.0,225
6679,6680,2011-10-10,4,0,10,21,1,1,0,1,0.56,0.5303,0.88,0.0896,175
6680,6681,2011-10-10,4,0,10,22,1,1,0,1,0.56,0.5303,0.88,0.0896,126
6681,6682,2011-10-10,4,0,10,23,1,1,0,2,0.54,0.5152,0.88,0.1045,75
6682,6683,2011-10-11,4,0,10,0,0,2,1,2,0.54,0.5152,0.88,0.0,30
6683,6684,2011-10-11,4,0,10,1,0,2,1,2,0.52,0.5,0.94,0.0896,11
6684,6685,2011-10-11,4,0,10,2,0,2,1,2,0.52,0.5,0.94,0.1343,5
6685,6686,2011-10-11,4,0,10,3,0,2,1,2,0.52,0.5,0.88,0.1045,3
6686,6687,2011-10-11,4,0,10,4,0,2,1,2,0.52,0.5,0.88,0.1343,5
6687,6688,2011-10-11,4,0,10,5,0,2,1,2,0.52,0.5,0.88,0.0,20
6688,6689,2011-10-11,4,0,10,6,0,2,1,1,0.52,0.5,0.83,0.0896,123
6689,6690,2011-10-11,4,0,10,7,0,2,1,2,0.52,0.5,0.88,0.0896,352
6690,6691,2011-10-11,4,0,10,8,0,2,1,2,0.56,0.5303,0.83,0.1045,406
6691,6692,2011-10-11,4,0,10,9,0,2,1,2,0.6,0.5909,0.69,0.0,235
6692,6693,2011-10-11,4,0,10,10,0,2,1,2,0.6,0.5909,0.69,0.1343,149
6693,6694,2011-10-11,4,0,10,11,0,2,1,2,0.6,0.5909,0.73,0.1642,123
6694,6695,2011-10-11,4,0,10,12,0,2,1,2,0.6,0.5909,0.73,0.1642,181
6695,6696,2011-10-11,4,0,10,13,0,2,1,2,0.6,0.5909,0.73,0.19399999999999998,180
6696,6697,2011-10-11,4,0,10,14,0,2,1,3,0.6,0.5909,0.73,0.1045,171
6697,6698,2011-10-11,4,0,10,15,0,2,1,2,0.6,0.5758,0.78,0.1642,175
6698,6699,2011-10-11,4,0,10,16,0,2,1,2,0.6,0.5909,0.73,0.1642,320
6699,6700,2011-10-11,4,0,10,17,0,2,1,2,0.6,0.5758,0.78,0.2537,604
6700,6701,2011-10-11,4,0,10,18,0,2,1,2,0.6,0.5758,0.78,0.2239,539
6701,6702,2011-10-11,4,0,10,19,0,2,1,2,0.58,0.5455,0.83,0.2239,318
6702,6703,2011-10-11,4,0,10,20,0,2,1,2,0.58,0.5455,0.83,0.2239,234
6703,6704,2011-10-11,4,0,10,21,0,2,1,2,0.58,0.5455,0.78,0.19399999999999998,175
6704,6705,2011-10-11,4,0,10,22,0,2,1,2,0.56,0.5303,0.83,0.19399999999999998,147
6705,6706,2011-10-11,4,0,10,23,0,2,1,2,0.56,0.5303,0.83,0.2836,57
6706,6707,2011-10-12,4,0,10,0,0,3,1,2,0.56,0.5303,0.83,0.1343,25
6707,6708,2011-10-12,4,0,10,1,0,3,1,3,0.56,0.5303,0.83,0.1343,10
6708,6709,2011-10-12,4,0,10,2,0,3,1,2,0.56,0.5303,0.83,0.2836,2
6709,6710,2011-10-12,4,0,10,3,0,3,1,3,0.54,0.5152,0.94,0.2985,2
6710,6711,2011-10-12,4,0,10,4,0,3,1,3,0.54,0.5152,0.94,0.3881,7
6711,6712,2011-10-12,4,0,10,5,0,3,1,2,0.54,0.5152,0.88,0.3284,22
6712,6713,2011-10-12,4,0,10,6,0,3,1,2,0.54,0.5152,0.88,0.2537,112
6713,6714,2011-10-12,4,0,10,7,0,3,1,2,0.54,0.5152,0.88,0.3881,259
6714,6715,2011-10-12,4,0,10,8,0,3,1,2,0.54,0.5152,0.88,0.3881,404
6715,6716,2011-10-12,4,0,10,9,0,3,1,2,0.54,0.5152,0.88,0.4478,197
6716,6717,2011-10-12,4,0,10,10,0,3,1,2,0.54,0.5152,0.88,0.3881,113
6717,6718,2011-10-12,4,0,10,11,0,3,1,3,0.54,0.5152,0.94,0.3284,120
6718,6719,2011-10-12,4,0,10,12,0,3,1,3,0.54,0.5152,0.88,0.3284,62
6719,6720,2011-10-12,4,0,10,13,0,3,1,3,0.54,0.5152,0.88,0.2239,101
6720,6721,2011-10-12,4,0,10,14,0,3,1,3,0.54,0.5152,0.94,0.2836,78
6721,6722,2011-10-12,4,0,10,15,0,3,1,3,0.54,0.5152,0.94,0.2537,45
6722,6723,2011-10-12,4,0,10,16,0,3,1,2,0.56,0.5303,0.88,0.2239,55
6723,6724,2011-10-12,4,0,10,17,0,3,1,3,0.54,0.5152,0.94,0.2239,251
6724,6725,2011-10-12,4,0,10,18,0,3,1,3,0.54,0.5152,0.94,0.1343,172
6725,6726,2011-10-12,4,0,10,19,0,3,1,3,0.54,0.5152,0.94,0.1343,109
6726,6727,2011-10-12,4,0,10,20,0,3,1,3,0.54,0.5152,0.94,0.1045,90
6727,6728,2011-10-12,4,0,10,21,0,3,1,3,0.54,0.5152,1.0,0.1045,83
6728,6729,2011-10-12,4,0,10,22,0,3,1,3,0.54,0.5152,0.94,0.0896,43
6729,6730,2011-10-12,4,0,10,23,0,3,1,3,0.54,0.5152,0.94,0.0896,54
6730,6731,2011-10-13,4,0,10,0,0,4,1,2,0.54,0.5152,0.94,0.1343,15
6731,6732,2011-10-13,4,0,10,1,0,4,1,2,0.54,0.5152,0.94,0.0,12
6732,6733,2011-10-13,4,0,10,2,0,4,1,2,0.54,0.5152,0.94,0.0,4
6733,6734,2011-10-13,4,0,10,3,0,4,1,2,0.54,0.5152,1.0,0.19399999999999998,6
6734,6735,2011-10-13,4,0,10,4,0,4,1,2,0.54,0.5152,1.0,0.1045,7
6735,6736,2011-10-13,4,0,10,5,0,4,1,2,0.54,0.5152,1.0,0.1045,17
6736,6737,2011-10-13,4,0,10,6,0,4,1,3,0.54,0.5152,1.0,0.0896,52
6737,6738,2011-10-13,4,0,10,7,0,4,1,3,0.54,0.5152,1.0,0.1343,81
6738,6739,2011-10-13,4,0,10,8,0,4,1,3,0.54,0.5152,1.0,0.0896,209
6739,6740,2011-10-13,4,0,10,9,0,4,1,3,0.56,0.5303,1.0,0.1045,109
6740,6741,2011-10-13,4,0,10,10,0,4,1,3,0.56,0.5303,1.0,0.1343,69
6741,6742,2011-10-13,4,0,10,11,0,4,1,2,0.62,0.5758,0.83,0.0,84
6742,6743,2011-10-13,4,0,10,12,0,4,1,2,0.62,0.5606,0.88,0.0,105
6743,6744,2011-10-13,4,0,10,13,0,4,1,2,0.64,0.5758,0.83,0.1642,162
6744,6745,2011-10-13,4,0,10,14,0,4,1,1,0.66,0.6061,0.78,0.19399999999999998,133
6745,6746,2011-10-13,4,0,10,15,0,4,1,1,0.66,0.6061,0.78,0.19399999999999998,155
